51,-3.189501956170103,55.9429456836837,190,-3.189797398496007,55.9428935892304,second.launch.miles
52,-3.189797398496007,55.9428935892304,130,-3.1899902347789126,55.94312340256334,null
53,-3.1899902347789126,55.94312340256334,120,-3.1901402347789127,55.94338321018447,arts.dish.scarcely
54,-3.1901402347789127,55.94338321018447,120,-3.190290234778913,55.943643017805606,sculpture.shot.melon
55,-3.190290234778913,55.943643017805606,110,-3.1903928408219104,55.943924925591844,pump.wheels.hulk
56,-3.1903928408219104,55.943924925591844,250,-3.190495446864908,55.943643017805606,null
57,-3.190495446864908,55.943643017805606,250,-3.1905980529079057,55.94336111001937,null
58,-3.1905980529079057,55.94336111001937,240,-3.1907480529079058,55.94310130239823,relate.chill.vest
59,-3.1907480529079058,55.94310130239823,120,-3.190898052907906,55.94336111001937,null
60,-3.190898052907906,55.94336111001937,130,-3.1910908891908116,55.9435909233523,loaf.cheer.slave
61,-3.1910908891908116,55.9435909233523,90,-3.1910908891908116,55.943890923352306,spicy.bunch.shady
62,-3.1910908891908116,55.943890923352306,90,-3.1910908891908116,55.94419092335231,null
63,-3.1910908891908116,55.94419092335231,80,-3.1910387947375116,55.944486365678216,null
64,-3.1910387947375116,55.944486365678216,90,-3.1910387947375116,55.94478636567822,shapes.sheep.nature
65,-3.1910387947375116,55.94478636567822,100,-3.1910908891908116,55.945081808004126,null
66,-3.1910908891908116,55.945081808004126,90,-3.1910908891908116,55.94538180800413,null
67,-3.1910908891908116,55.94538180800413,100,-3.1911429836441116,55.945677250330036,null
68,-3.1911429836441116,55.945677250330036,90,-3.1911429836441116,55.94597725033004,simple.rust.audio
69,-3.1911429836441116,55.94597725033004,350,-3.190847541318208,55.945925155876736,null
70,-3.190847541318208,55.945925155876736,350,-3.190552098992304,55.945873061423434,null
71,-3.190552098992304,55.945873061423434,350,-3.1902566566664,55.94582096697013,null
72,-3.1902566566664,55.94582096697013,350,-3.1899612143404963,55.94576887251683,null
73,-3.1899612143404963,55.94576887251683,350,-3.1896657720145924,55.94571677806353,null
74,-3.1896657720145924,55.94571677806353,350,-3.1893703296886886,55.945664683610225,museum.spicy.horns
75,-3.1893703296886886,55.945664683610225,10,-3.1890748873627848,55.94571677806353,stops.else.chats
76,-3.1890748873627848,55.94571677806353,0,-3.1887748873627846,55.94571677806353,null
77,-3.1887748873627846,55.94571677806353,10,-3.1884794450368807,55.94576887251683,bend.tubes.chops
78,-3.1884794450368807,55.94576887251683,250,-3.1885820510798784,55.94548696473059,null
79,-3.1885820510798784,55.94548696473059,250,-3.188684657122876,55.94520505694435,rooms.lamp.teach
80,-3.188684657122876,55.94520505694435,290,-3.1885820510798784,55.944923149158114,null
81,-3.1885820510798784,55.944923149158114,290,-3.1884794450368807,55.944641241371876,null
